date,equity,drawdown
2023-01-20,2.2633013301515525,-0.4313503192710908
2023-01-21,2.2633013301515525,-0.4313503192710908
2023-01-22,2.2633013301515525,-0.4313503192710908
2023-01-23,2.2633013301515525,-0.4313503192710908
2023-01-24,2.2633013301515525,-0.4313503192710908
2023-01-25,2.2633013301515525,-0.4313503192710908
2023-01-26,2.2633013301515525,-0.4313503192710908
2023-01-27,2.2633013301515525,-0.4313503192710908
2023-01-28,2.2633013301515525,-0.4313503192710908
2023-01-29,2.2633013301515525,-0.4313503192710908
2023-01-30,2.2633013301515525,-0.4313503192710908
2023-01-31,2.2633013301515525,-0.4313503192710908
2023-02-01,2.2633013301515525,-0.4313503192710908
2023-02-02,2.2633013301515525,-0.4313503192710908
2023-02-03,2.2633013301515525,-0.4313503192710908
2023-02-04,2.2633013301515525,-0.4313503192710908
2023-02-05,2.2633013301515525,-0.4313503192710908
2023-02-06,2.2633013301515525,-0.4313503192710908
2023-02-07,2.2633013301515525,-0.4313503192710908
2023-02-08,2.2633013301515525,-0.4313503192710908
2023-02-09,2.2633013301515525,-0.4313503192710908
2023-02-10,2.2633013301515525,-0.4313503192710908
2023-02-11,2.2633013301515525,-0.4313503192710908
2023-02-12,2.2633013301515525,-0.4313503192710908
2023-02-13,2.2633013301515525,-0.4313503192710908
2023-02-14,2.2633013301515525,-0.4313503192710908
2023-02-15,2.2633013301515525,-0.4313503192710908
2023-02-16,2.2633013301515525,-0.4313503192710908
2023-02-17,2.2633013301515525,-0.4313503192710908
2023-02-18,2.2633013301515525,-0.4313503192710908
2023-02-19,2.2633013301515525,-0.4313503192710908
2023-02-20,2.2633013301515525,-0.4313503192710908
2023-02-21,2.2633013301515525,-0.4313503192710908
2023-02-22,2.2633013301515525,-0.4313503192710908
2023-02-23,2.2633013301515525,-0.4313503192710908
2023-02-24,2.2633013301515525,-0.4313503192710908
2023-02-25,2.2633013301515525,-0.4313503192710908
2023-02-26,2.2633013301515525,-0.4313503192710908
2023-02-27,2.2633013301515525,-0.4313503192710908
2023-02-28,2.2633013301515525,-0.4313503192710908
2023-03-01,2.2633013301515525,-0.4313503192710908
2023-03-02,2.2633013301515525,-0.4313503192710908
2023-03-03,2.2633013301515525,-0.4313503192710908
2023-03-04,2.2633013301515525,-0.4313503192710908
2023-03-05,2.2633013301515525,-0.4313503192710908
2023-03-06,2.2633013301515525,-0.4313503192710908
2023-03-07,2.2633013301515525,-0.4313503192710908
2023-03-08,2.2633013301515525,-0.4313503192710908
2023-03-09,2.2633013301515525,-0.4313503192710908
2023-03-10,2.2633013301515525,-0.4313503192710908
2023-03-11,2.2633013301515525,-0.4313503192710908
2023-03-12,2.2633013301515525,-0.4313503192710908
2023-03-13,2.2633013301515525,-0.4313503192710908
2023-03-14,2.2633013301515525,-0.4313503192710908
2023-03-15,2.2633013301515525,-0.4313503192710908
2023-03-16,2.2633013301515525,-0.4313503192710908
2023-03-17,2.2633013301515525,-0.4313503192710908
2023-03-18,2.2633013301515525,-0.4313503192710908
2023-03-19,2.2633013301515525,-0.4313503192710908
2023-03-20,2.2633013301515525,-0.4313503192710908
2023-03-21,2.2633013301515525,-0.4313503192710908
2023-03-22,2.262169679486477,-0.43163464411145513
2023-03-23,2.349608562871179,-0.4096658092693559
2023-03-24,2.2819525214466614,-0.42666424683615467
2023-03-25,2.2839360341489665,-0.4261658934574589
2023-03-26,2.3257823427161703,-0.41565209677938664
2023-03-27,2.2556821820831643,-0.4332646141370886
2023-03-28,2.2589462638648237,-0.43244452048085
2023-03-29,2.35701146383543,-0.40780584603171344
2023-03-30,2.3177370824081605,-0.4176734514459456
2023-03-31,2.366244341999925,-0.40548610488611114
2023-04-01,2.3655762550855504,-0.40565396031282663
2023-04-02,2.3366468468106785,-0.41292241306369415
2023-04-03,2.3106727894700776,-0.4194483401319109
2023-04-04,2.337369708552816,-0.4127407955771485
2023-04-05,2.338315819214166,-0.4125030872709925
2023-04-06,2.3236743417689514,-0.41618172756678695
2023-04-07,2.313843920028867,-0.4186516002741719
2023-04-08,2.3149900418037137,-0.41836363959803025
2023-04-09,2.3553947764948076,-0.40821203531275885
2023-04-10,2.4495709636942844,-0.3845504671115585
2023-04-11,2.5066313956333097,-0.3702141540576499
2023-04-12,2.4781949608082994,-0.37735874827004656
2023-04-13,2.5101311751586737,-0.36933484184093035
2023-04-14,2.5304194393932113,-0.3642374582862885
2023-04-15,2.510445715457491,-0.3692558142549365
2023-04-16,2.5113976355702707,-0.3690166463363741
2023-04-17,2.4487634499456052,-0.38475335323602333
2023-04-18,2.5103967500811573,-0.3692681167023605
2023-04-19,2.3960733853247125,-0.39799162072833727
2023-04-20,2.3413234552113007,-0.4117474250766858
2023-04-21,2.260791179654457,-0.43198098928384576
2023-04-22,2.3110097376529795,-0.41936368261235013
2023-04-23,2.286258984799072,-0.42558225701102814
2023-04-24,2.282227225507107,-0.42659522802094596
2023-04-25,2.34063545017774,-0.41192028488879395
2023-04-26,2.3496940447993544,-0.40964433211537843
2023-04-27,2.44791195035039,-0.38496729071156377
2023-04-28,2.4369088493432107,-0.3877317966089475
2023-04-29,2.4228806839846087,-0.39125634353785654
2023-04-30,2.44050323993471,-0.3868287135616123
2023-05-01,2.3364584546000415,-0.41296974620886717
2023-05-02,2.371419733301839,-0.4041857987482256
2023-05-03,2.4173558956753016,-0.3926444349361733
2023-05-04,2.3918806212359915,-0.39904504385351314
2023-05-05,2.44992700007474,-0.38446101372266295
2023-05-06,2.393514736930903,-0.3986344757352488
2023-05-07,2.3930201140117964,-0.3987587486993849
2023-05-08,2.3930201140117964,-0.3987587486993849
2023-05-09,2.3930201140117964,-0.3987587486993849
2023-05-10,2.3930201140117964,-0.3987587486993849
2023-05-11,2.3930201140117964,-0.3987587486993849
2023-05-12,2.3930201140117964,-0.3987587486993849
2023-05-13,2.3930201140117964,-0.3987587486993849
2023-05-14,2.3930201140117964,-0.3987587486993849
2023-05-15,2.3930201140117964,-0.3987587486993849
2023-05-16,2.3930201140117964,-0.3987587486993849
2023-05-17,2.3930201140117964,-0.3987587486993849
2023-05-18,2.3930201140117964,-0.3987587486993849
2023-05-19,2.3930201140117964,-0.3987587486993849
2023-05-20,2.3930201140117964,-0.3987587486993849
2023-05-21,2.3930201140117964,-0.3987587486993849
2023-05-22,2.3930201140117964,-0.3987587486993849
2023-05-23,2.3930201140117964,-0.3987587486993849
2023-05-24,2.3930201140117964,-0.3987587486993849
2023-05-25,2.3930201140117964,-0.3987587486993849
2023-05-26,2.3930201140117964,-0.3987587486993849
2023-05-27,2.3930201140117964,-0.3987587486993849
2023-05-28,2.3930201140117964,-0.3987587486993849
2023-05-29,2.3930201140117964,-0.3987587486993849
2023-05-30,2.3930201140117964,-0.3987587486993849
2023-05-31,2.3930201140117964,-0.3987587486993849
2023-06-01,2.3930201140117964,-0.3987587486993849
2023-06-02,2.3930201140117964,-0.3987587486993849
2023-06-03,2.3930201140117964,-0.3987587486993849
2023-06-04,2.3930201140117964,-0.3987587486993849
2023-06-05,2.3930201140117964,-0.3987587486993849
2023-06-06,2.3930201140117964,-0.3987587486993849
2023-06-07,2.3930201140117964,-0.3987587486993849
2023-06-08,2.3930201140117964,-0.3987587486993849
2023-06-09,2.3930201140117964,-0.3987587486993849
2023-06-10,2.3930201140117964,-0.3987587486993849
2023-06-11,2.3930201140117964,-0.3987587486993849
2023-06-12,2.3930201140117964,-0.3987587486993849
2023-06-13,2.3930201140117964,-0.3987587486993849
2023-06-14,2.3930201140117964,-0.3987587486993849
2023-06-15,2.3930201140117964,-0.3987587486993849
2023-06-16,2.3930201140117964,-0.3987587486993849
2023-06-17,2.3930201140117964,-0.3987587486993849
2023-06-18,2.3930201140117964,-0.3987587486993849
2023-06-19,2.3930201140117964,-0.3987587486993849
2023-06-20,2.3930201140117964,-0.3987587486993849
2023-06-21,2.3930201140117964,-0.3987587486993849
2023-06-22,2.3930201140117964,-0.3987587486993849
2023-06-23,2.3930201140117964,-0.3987587486993849
2023-06-24,2.3930201140117964,-0.3987587486993849
2023-06-25,2.3930201140117964,-0.3987587486993849
2023-06-26,2.3930201140117964,-0.3987587486993849
2023-06-27,2.3930201140117964,-0.3987587486993849
2023-06-28,2.3930201140117964,-0.3987587486993849
2023-06-29,2.3930201140117964,-0.3987587486993849
2023-06-30,2.3918236039547907,-0.39905936932503516
2023-07-01,2.393822427899527,-0.39855716902900495
2023-07-02,2.39406140920221,-0.39849712548126326
2023-07-03,2.4327810815084043,-0.38876888956255284
2023-07-04,2.416690979703165,-0.3928114936703463
2023-07-05,2.390577766999819,-0.3993723832296563
2023-07-06,2.3639270422517504,-0.4060683215553623
2023-07-07,2.3697581860372186,-0.40460325899046345
2023-07-08,2.3663513312697884,-0.40545922405794266
2023-07-09,2.3656195000018996,-0.4056430951188962
2023-07-10,2.37169119218056,-0.40411759527807367
2023-07-11,2.393459646446601,-0.398648317103118
2023-07-12,2.3766165576515967,-0.4028801076023205
2023-07-13,2.450772064101543,-0.3842486931700988
2023-07-14,2.3664531921528993,-0.40543363172611835
2023-07-15,2.368354856486053,-0.40495584257736683
2023-07-16,2.368591487152972,-0.4048963896218979
2023-07-17,2.364687081148808,-0.40587736338713454
2023-07-18,2.3368845448763316,-0.4128626919265469
2023-07-19,2.3384673062908234,-0.41246502646281447
2023-07-20,2.3383552593194015,-0.41249317802782126
2023-07-21,2.338791694026269,-0.4123835247291584
2023-07-22,2.3379055043432047,-0.4126061780160303
2023-07-23,2.3499391923648685,-0.4095827393071191
2023-07-24,2.2858569437093297,-0.42568326898600306
2023-07-25,2.2863780013037043,-0.42555235436551697
2023-07-26,2.309989354008797,-0.4196200518486314
2023-07-27,2.286549597714483,-0.42550924112959754
2023-07-28,2.2891979806753655,-0.42484384050216417
2023-07-29,2.299897291128277,-0.42215566134015203
2023-07-30,2.2867274624873,-0.4254645529809503
2023-07-31,2.286433633016788,-0.42553837701505903
2023-08-01,2.2929401928118067,-0.4239036176037556
2023-08-02,2.285172908701978,-0.42585513133740815
2023-08-03,2.2864900482751263,-0.4255242028005102
2023-08-04,2.2738318746854675,-0.42870454218991383
2023-08-05,2.273146272587606,-0.42887679826950087
2023-08-06,2.278063802606095,-0.42764127923465745
2023-08-07,2.2843078747407892,-0.4260724692938245
2023-08-08,2.3364128506330024,-0.41298120410930284
2023-08-09,2.312995817151075,-0.41886468433163127
2023-08-10,2.3107015966453175,-0.419441102389952
2023-08-11,2.301820111183307,-0.42167255686094485
2023-08-12,2.3091227529570997,-0.4198377835332294
2023-08-13,2.289147833779064,-0.4248564398039857
2023-08-14,2.308986416082782,-0.4198720378850559
2023-08-15,2.2871916523259515,-0.42534792626402573
2023-08-16,2.2871916523259515,-0.42534792626402573
2023-08-17,2.2871916523259515,-0.42534792626402573
2023-08-18,2.2871916523259515,-0.42534792626402573
2023-08-19,2.2871916523259515,-0.42534792626402573
2023-08-20,2.2871916523259515,-0.42534792626402573
2023-08-21,2.2871916523259515,-0.42534792626402573
2023-08-22,2.2871916523259515,-0.42534792626402573
2023-08-23,2.2871916523259515,-0.42534792626402573
2023-08-24,2.2871916523259515,-0.42534792626402573
2023-08-25,2.2871916523259515,-0.42534792626402573
2023-08-26,2.2871916523259515,-0.42534792626402573
2023-08-27,2.2871916523259515,-0.42534792626402573
2023-08-28,2.2871916523259515,-0.42534792626402573
2023-08-29,2.2871916523259515,-0.42534792626402573
2023-08-30,2.2871916523259515,-0.42534792626402573
2023-08-31,2.2871916523259515,-0.42534792626402573
2023-09-01,2.2871916523259515,-0.42534792626402573
2023-09-02,2.2871916523259515,-0.42534792626402573
2023-09-03,2.2871916523259515,-0.42534792626402573
2023-09-04,2.2871916523259515,-0.42534792626402573
2023-09-05,2.2871916523259515,-0.42534792626402573
2023-09-06,2.2871916523259515,-0.42534792626402573
2023-09-07,2.2871916523259515,-0.42534792626402573
2023-09-08,2.2871916523259515,-0.42534792626402573
2023-09-09,2.2871916523259515,-0.42534792626402573
2023-09-10,2.2871916523259515,-0.42534792626402573
2023-09-11,2.2871916523259515,-0.42534792626402573
2023-09-12,2.2871916523259515,-0.42534792626402573
2023-09-13,2.2871916523259515,-0.42534792626402573
2023-09-14,2.2871916523259515,-0.42534792626402573
2023-09-15,2.2871916523259515,-0.42534792626402573
2023-09-16,2.2871916523259515,-0.42534792626402573
2023-09-17,2.2871916523259515,-0.42534792626402573
2023-09-18,2.2871916523259515,-0.42534792626402573
2023-09-19,2.2871916523259515,-0.42534792626402573
2023-09-20,2.2871916523259515,-0.42534792626402573
2023-09-21,2.2871916523259515,-0.42534792626402573
2023-09-22,2.2871916523259515,-0.42534792626402573
2023-09-23,2.2871916523259515,-0.42534792626402573
2023-09-24,2.2871916523259515,-0.42534792626402573
2023-09-25,2.2871916523259515,-0.42534792626402573
2023-09-26,2.2871916523259515,-0.42534792626402573
2023-09-27,2.2871916523259515,-0.42534792626402573
2023-09-28,2.2871916523259515,-0.42534792626402573
2023-09-29,2.2871916523259515,-0.42534792626402573
2023-09-30,2.2871916523259515,-0.42534792626402573
2023-10-01,2.2871916523259515,-0.42534792626402573
2023-10-02,2.2871916523259515,-0.42534792626402573
2023-10-03,2.2871916523259515,-0.42534792626402573
2023-10-04,2.2871916523259515,-0.42534792626402573
2023-10-05,2.2871916523259515,-0.42534792626402573
2023-10-06,2.2871916523259515,-0.42534792626402573
2023-10-07,2.2871916523259515,-0.42534792626402573
2023-10-08,2.2871916523259515,-0.42534792626402573
2023-10-09,2.2871916523259515,-0.42534792626402573
2023-10-10,2.2871916523259515,-0.42534792626402573
2023-10-11,2.2871916523259515,-0.42534792626402573
2023-10-12,2.2871916523259515,-0.42534792626402573
2023-10-13,2.2871916523259515,-0.42534792626402573
2023-10-14,2.2871916523259515,-0.42534792626402573
2023-10-15,2.2871916523259515,-0.42534792626402573
2023-10-16,2.2871916523259515,-0.42534792626402573
2023-10-17,2.2871916523259515,-0.42534792626402573
2023-10-18,2.2871916523259515,-0.42534792626402573
2023-10-19,2.2871916523259515,-0.42534792626402573
2023-10-20,2.2871916523259515,-0.42534792626402573
2023-10-21,2.2871916523259515,-0.42534792626402573
2023-10-22,2.2871916523259515,-0.42534792626402573
2023-10-23,2.2871916523259515,-0.42534792626402573
2023-10-24,2.2871916523259515,-0.42534792626402573
2023-10-25,2.2871916523259515,-0.42534792626402573
2023-10-26,2.2871916523259515,-0.42534792626402573
2023-10-27,2.2871916523259515,-0.42534792626402573
2023-10-28,2.2871916523259515,-0.42534792626402573
2023-10-29,2.2871916523259515,-0.42534792626402573
2023-10-30,2.2871916523259515,-0.42534792626402573
2023-10-31,2.2871916523259515,-0.42534792626402573
2023-11-01,2.2871916523259515,-0.42534792626402573
2023-11-02,2.2860480564997885,-0.4256352523008937
2023-11-03,2.2815185503811133,-0.42677328115013746
2023-11-04,2.307874852694736,-0.4201513158394766
2023-11-05,2.2964944850257423,-0.42301060918912425
2023-11-06,2.307874194527616,-0.42015148120257584
2023-11-07,2.3318137071772207,-0.41413672919247047
2023-11-08,2.3571761771398987,-0.40776446216172224
2023-11-09,2.4135100172604536,-0.39361070376816276
2023-11-10,2.45389186089767,-0.38346485081184856
2023-11-11,2.419505261554992,-0.3921044112968227
2023-11-12,2.443207175874337,-0.3861493553655575
2023-11-13,2.4095623308757084,-0.39460255163764324
2023-11-14,2.3372481930856623,-0.4127713260817172
2023-11-15,2.475812774990753,-0.37795726742723457
2023-11-16,2.3813170889281707,-0.40169910904323736
2023-11-17,2.39870323156562,-0.3973308774126614
2023-11-18,2.4017380401551596,-0.396568388161882
2023-11-19,2.447612946574484,-0.38504241477897827
2023-11-20,2.4722099681767995,-0.3788624650326924
2023-11-21,2.371184606118376,-0.40424487395665043
2023-11-22,2.4674257513827493,-0.3800644894013575
2023-11-23,2.4490503835641944,-0.38468126177015116
2023-11-24,2.475715366257018,-0.377981741165928
2023-11-25,2.4764590951024266,-0.3777948808637418
2023-11-26,2.47139120827973,-0.3790681767281965
2023-11-27,2.4429801082179954,-0.386206405634809
2023-11-28,2.5010034633351554,-0.37162816016539824
2023-11-29,2.479905258141861,-0.3769290396759125
2023-11-30,2.4760187812992602,-0.3779055087771599
2023-12-01,2.544672193568807,-0.3606564838912806
2023-12-02,2.5913948192384733,-0.34891752283650446
2023-12-03,2.6226801351125086,-0.3410571532753369
2023-12-04,2.7456264112640154,-0.3101671609667648
2023-12-05,2.9030402413139393,-0.27061726851200696
2023-12-06,2.874224368473509,-0.2778571957246766
2023-12-07,2.8441579781054,-0.285411312825978
2023-12-08,2.910557167989527,-0.2687286565551319
2023-12-09,2.8784932404127312,-0.2767846506627476
2023-12-10,2.8742645166678185,-0.27784710857562056
2023-12-11,2.7117630547816023,-0.3186752577878116
2023-12-12,2.7170514275894426,-0.3173465652850981
2023-12-13,2.8331027449936026,-0.28818891680458136
2023-12-14,2.8367279294896304,-0.28727809685374806
2023-12-15,2.770988881226694,-0.30379489393601633
2023-12-16,2.7759560684800566,-0.30254689862575146
2023-12-17,2.740458483039104,-0.31146559202231006
2023-12-18,2.804474375080355,-0.2953817343026681
2023-12-19,2.804474375080355,-0.2953817343026681
2023-12-20,2.804474375080355,-0.2953817343026681
2023-12-21,2.804474375080355,-0.2953817343026681
2023-12-22,2.804474375080355,-0.2953817343026681
2023-12-23,2.804474375080355,-0.2953817343026681
2023-12-24,2.804474375080355,-0.2953817343026681
2023-12-25,2.804474375080355,-0.2953817343026681
2023-12-26,2.804474375080355,-0.2953817343026681
2023-12-27,2.803072137892815,-0.2957340434355168
2023-12-28,2.7601744632465532,-0.30651199362122006
2023-12-29,2.7002103823263175,-0.32157784235123044
2023-12-30,2.7283860652709357,-0.31449876149826106
2023-12-31,2.7371612808423835,-0.3122940071129061
2024-01-01,2.830380070370557,-0.28887298305528253
2024-01-02,2.9182377020925627,-0.26679893857753223
2024-01-03,2.7623810472078127,-0.3059575940596788
2024-01-04,2.8655333471140767,-0.2800407964920205
2024-01-05,2.8552788790688934,-0.28261720993827943
2024-01-06,2.829870808910876,-0.2890009339218317
2024-01-07,2.8363190813959047,-0.2873808190741022
2024-01-08,3.0315454649571856,-0.2383306023826517
2024-01-09,2.9789698813007797,-0.25154010677434013
2024-01-10,3.0312413316839333,-0.2384070152254446
2024-01-11,2.9928506533104478,-0.24805259211316155
2024-01-12,2.7598250335283487,-0.30659978710017366
2024-01-13,2.766831099378364,-0.3048395278471514
2024-01-14,2.7303046932607113,-0.3140167102665983
2024-01-15,2.7579801740346386,-0.30706330415294614
2024-01-16,2.797577679120073,-0.2971145146018058
2024-01-17,2.758295307873094,-0.30698412744137127
2024-01-18,2.6658342631597693,-0.3302147697140786
2024-01-19,2.6960482861272506,-0.3226235602338793
2024-01-20,2.697359294662591,-0.3222941721072863
2024-01-21,2.695641912306819,-0.32272566079829224
2024-01-22,2.5633089954700616,-0.3559740267611702
2024-01-23,2.558352917300184,-0.35721923093766395
2024-01-24,2.5819070686755015,-0.3513013001341161
2024-01-25,2.5770506426845188,-0.35252146691105646
2024-01-26,2.700732585627413,-0.3214466398743496
2024-01-27,2.7271436484950944,-0.3148109160900966
2024-01-28,2.7026188590136506,-0.3209727176685161
2024-01-29,2.790171063278262,-0.29897541119459203
2024-01-30,2.792262464850928,-0.29844995096500226
2024-01-31,2.7574210864855098,-0.3072037737192722
2024-02-01,2.781372552392268,-0.30118601847854365
2024-02-02,2.7906919723952166,-0.2988445338787443
2024-02-03,2.788784344970644,-0.29932382124162504
2024-02-04,2.759137821749211,-0.30677244760878286
2024-02-05,2.756833526885268,-0.3073513968283278
2024-02-06,2.7896993331586857,-0.29909393239117943
2024-02-07,2.857035734040981,-0.282175803835762
2024-02-08,2.9281239747494885,-0.2643150334452079
2024-02-09,3.060267940701587,-0.2311141409931715
2024-02-10,3.0939076690916214,-0.22266223025819243
2024-02-11,3.1091593858925908,-0.2188302686126531
2024-02-12,3.1091593858925908,-0.2188302686126531
2024-02-13,3.1091593858925908,-0.2188302686126531
2024-02-14,3.1091593858925908,-0.2188302686126531
2024-02-15,3.1091593858925908,-0.2188302686126531
2024-02-16,3.1091593858925908,-0.2188302686126531
2024-02-17,3.1091593858925908,-0.2188302686126531
2024-02-18,3.1091593858925908,-0.2188302686126531
2024-02-19,3.1076048061996446,-0.21922085347834674
2024-02-20,3.136052535723879,-0.21207342149661634
2024-02-21,3.078500936310397,-0.22653313934148822
2024-02-22,3.0741128852665636,-0.22763562790182978
2024-02-23,3.038751413704402,-0.23652012297371716
2024-02-24,3.087345348901817,-0.22431099935095977
2024-02-25,3.1065837439329935,-0.21947739321709048
2024-02-26,3.2578387788348624,-0.1814748850403165
2024-02-27,3.4096552781404013,-0.1433313101175312
2024-02-28,3.7335507301240325,-0.061953261641898294
2024-02-29,3.678648859198305,-0.07574724079855089
2024-03-01,3.7389184976032968,-0.06060462139561418
2024-03-02,3.7041879993784494,-0.06933058574866524
2024-03-03,3.7731426591994346,-0.05200587305150606
2024-03-04,4.054394380391668,0.0
2024-03-05,3.8166834147638258,-0.05863044966160358
2024-03-06,3.961572390087697,-0.022894169041099532
2024-03-07,4.013406879708852,-0.010109401512848337
2024-03-08,4.095103246124957,0.0
2024-03-09,4.097987866871237,0.0
2024-03-10,4.112228809259293,0.0
2024-03-11,4.335731789321066,0.0
2024-03-12,4.264023137611859,-0.01653899622800159
2024-03-13,4.3851610301521164,0.0
2024-03-14,4.281827012064182,-0.023564475141828356
2024-03-15,4.134499231913273,-0.057161366826738336
2024-03-16,3.9492183755621326,-0.09941314619747532
2024-03-17,4.094923481641391,-0.06618629202327309
2024-03-18,4.050326310128582,-0.07635631114142227
2024-03-19,3.7015178975825584,-0.15589920823177683
2024-03-20,4.050286162727252,-0.07636546642695308
2024-03-21,3.913928809793397,-0.10746064217905649
2024-03-22,3.7820775532475834,-0.13752823961486604
2024-03-23,3.8693268445610247,-0.11763175446562746
2024-03-24,4.016365803108339,-0.08410072617811803
2024-03-25,4.192815429596853,-0.04386283633205401
2024-03-26,4.194124714252156,-0.04356426470690722
2024-03-27,4.144739815327052,-0.054826085786118806
2024-03-28,4.242572441002937,-0.03251615805411667
2024-03-29,4.190969847565581,-0.04428370617436572
2024-03-30,4.1830194636724265,-0.04609672600157122
2024-03-31,4.2474338718534925,-0.031407548628572535
2024-04-01,4.190875171604237,-0.04430529625069213
2024-04-02,3.9237481451006886,-0.10522142331348361
2024-04-03,3.9593241356132385,-0.09710861051871245
2024-04-04,4.096924260343475,-0.0657300308533123
2024-04-05,4.051722480950939,-0.07603792583863456
2024-04-06,4.140397903834001,-0.05581622308397305
2024-04-07,4.148306342680991,-0.05401276848045633
2024-04-08,4.2911400107427635,-0.021440722190786077
2024-04-09,4.141484879744627,-0.05556834714437775
2024-04-10,4.238564891449319,-0.033430046854564965
2024-04-11,4.1970093349984365,-0.04290645060921583
2024-04-12,4.010199336036445,-0.08550693840829482
2024-04-13,4.010199336036445,-0.08550693840829482
2024-04-14,4.010199336036445,-0.08550693840829482
2024-04-15,4.010199336036445,-0.08550693840829482
2024-04-16,4.010199336036445,-0.08550693840829482
2024-04-17,4.010199336036445,-0.08550693840829482
2024-04-18,4.010199336036445,-0.08550693840829482
2024-04-19,4.010199336036445,-0.08550693840829482
2024-04-20,4.010199336036445,-0.08550693840829482
2024-04-21,4.010199336036445,-0.08550693840829482
2024-04-22,4.010199336036445,-0.08550693840829482
2024-04-23,4.010199336036445,-0.08550693840829482
2024-04-24,4.010199336036445,-0.08550693840829482
2024-04-25,4.010199336036445,-0.08550693840829482
2024-04-26,4.010199336036445,-0.08550693840829482
2024-04-27,4.010199336036445,-0.08550693840829482
2024-04-28,4.010199336036445,-0.08550693840829482
2024-04-29,4.010199336036445,-0.08550693840829482
2024-04-30,4.010199336036445,-0.08550693840829482
2024-05-01,4.010199336036445,-0.08550693840829482
2024-05-02,4.010199336036445,-0.08550693840829482
2024-05-03,4.010199336036445,-0.08550693840829482
2024-05-04,4.010199336036445,-0.08550693840829482
2024-05-05,4.010199336036445,-0.08550693840829482
2024-05-06,4.010199336036445,-0.08550693840829482
2024-05-07,4.010199336036445,-0.08550693840829482
2024-05-08,4.010199336036445,-0.08550693840829482
2024-05-09,4.010199336036445,-0.08550693840829482
2024-05-10,4.010199336036445,-0.08550693840829482
2024-05-11,4.010199336036445,-0.08550693840829482
2024-05-12,4.010199336036445,-0.08550693840829482
2024-05-13,4.010199336036445,-0.08550693840829482
2024-05-14,4.010199336036445,-0.08550693840829482
2024-05-15,4.010199336036445,-0.08550693840829482
2024-05-16,4.010199336036445,-0.08550693840829482
2024-05-17,4.010199336036445,-0.08550693840829482
2024-05-18,4.010199336036445,-0.08550693840829482
2024-05-19,4.010199336036445,-0.08550693840829482
2024-05-20,4.010199336036445,-0.08550693840829482
2024-05-21,4.010199336036445,-0.08550693840829482
2024-05-22,4.008194236368427,-0.08596418493909064
2024-05-23,3.9185058333825715,-0.1064168894963835
2024-05-24,3.9767877883280636,-0.09312616777721539
2024-05-25,4.009680589115449,-0.08562523438817526
2024-05-26,3.9659653548513933,-0.0955941349515691
2024-05-27,4.014226022769666,-0.08458868553102672
2024-05-28,3.9641543696791235,-0.09600711526399497
2024-05-29,3.9171881735565233,-0.10671737101051448
2024-05-30,3.9631242414297234,-0.09624202756078792
2024-05-31,3.9119894171464975,-0.1079029047627027
2024-06-01,3.9190704619221957,-0.10628813058975684
2024-06-02,3.9224553346561546,-0.10551623813000799
2024-06-03,4.002294042039563,-0.08730967585454263
2024-06-04,4.093739518027067,-0.06645628521307467
2024-06-05,4.111518940316931,-0.06240183381035225
2024-06-06,4.105008321088452,-0.06388652711664422
2024-06-07,4.011879973796498,-0.085123682753942
2024-06-08,4.012434167722455,-0.08499730337536349
2024-06-09,4.042122962412806,-0.07822701729323056
2024-06-10,4.0176561121628565,-0.08380648178306727
2024-06-11,3.902010448274712,-0.11017852675313144
2024-06-12,3.9607613811345352,-0.09678085846778106
2024-06-13,3.8744624884887133,-0.1164606129973037
2024-06-14,3.8287971408701393,-0.12687422091377054
2024-06-15,3.831224927650378,-0.126320584054475
2024-06-16,3.8715790569116098,-0.1171181559147193
2024-06-17,3.856500460459649,-0.12055670614087544
2024-06-18,3.780403141777212,-0.13791007541493316
2024-06-19,3.7520267896060737,-0.14438106974695974
2024-06-20,3.754361824264814,-0.14384858424809566
2024-06-21,3.7038287293698136,-0.15537224199921074
2024-06-22,3.730305981853257,-0.1493343217720201
2024-06-23,3.6877443521003466,-0.15904015229004653
2024-06-24,3.492458818189258,-0.2035734163066507
2024-06-25,3.5787959710851984,-0.1838849368409502
2024-06-26,3.5321642623007548,-0.19451891549391342
2024-06-27,3.5733270741213063,-0.18513207393039532
2024-06-28,3.49224606801057,-0.20362193223964054
2024-06-29,3.533045987155756,-0.19431784537381103
2024-06-30,3.6374918323728807,-0.17049982717585632
2024-07-01,3.6557976229522513,-0.166325341802685
2024-07-02,3.5863054147220708,-0.18217246982201118
2024-07-03,3.493065185183559,-0.20343513928782953
2024-07-04,3.3695553007938073,-0.2316005552304835
2024-07-05,3.293066104398037,-0.2490432890023644
2024-07-06,3.3752734690842288,-0.23029657385987845
2024-07-07,3.2640261226814378,-0.25566561860826076
2024-07-08,3.2640261226814378,-0.25566561860826076
2024-07-09,3.2640261226814378,-0.25566561860826076
2024-07-10,3.2640261226814378,-0.25566561860826076
2024-07-11,3.2640261226814378,-0.25566561860826076
2024-07-12,3.2640261226814378,-0.25566561860826076
2024-07-13,3.2640261226814378,-0.25566561860826076
2024-07-14,3.2640261226814378,-0.25566561860826076
2024-07-15,3.2640261226814378,-0.25566561860826076
2024-07-16,3.2640261226814378,-0.25566561860826076
2024-07-17,3.2640261226814378,-0.25566561860826076
2024-07-18,3.2640261226814378,-0.25566561860826076
